image_path,label_path,filename,split,annotations,num_pitches,avg_visible_keypoints,augmented,augmentation_type
field_dataset/train/images/08fd33_2_8_png.rf.51df7e34388f866eb710640539c13826.jpg,field_dataset/train/labels/08fd33_2_8_png.rf.51df7e34388f866eb710640539c13826.txt,08fd33_2_8_png.rf.51df7e34388f866eb710640539c13826.jpg,field_dataset/train,"[{'class_id': 0, 'class_name': 'pitch', 'x_center': 0.5, 'y_center': 0.5765751851851851, 'width': 1.0, 'height': 0.5906919444444445, 'keypoints': [(0.35447692708333334, 0.28805444444444445, 2), (0.29905291666666667, 0.32606999999999997, 2), (0.24395026041666668, 0.3624250925925926, 2), (0.12250526041666668, 0.4418328703703704, 2), (0.02060442708333333, 0.5093802777777778, 2), (0.018252968749999997, 0.8259036111111111, 0), (0.2958486458333333, 0.3669790740740741, 2), (0.18194265625, 0.45041324074074074, 2), (0.3056113541666667, 0.4106759259259259, 2), (0.45164859375, 0.33676194444444446, 2), (0.40350338541666664, 0.38258925925925924, 2), (0.32767328125, 0.4547717592592593, 2), (0.2373283333333333, 0.5405002777777779, 2), (0.8442170833333333, 0.324172037037037, 2), (0.8441158854166667, 0.41619055555555556, 2), (0.8467263020833333, 0.5299050925925926, 2), (0.8497916666666666, 0.8289477777777777, 2), (0.6473715104166666, 0.4304967592592593, 0), (0.6498052604166666, 0.4966882407407408, 0), (0.6473906770833333, 0.6286339814814815, 0), (0.6498052604166666, 0.6970044444444444, 0), (0.7349856770833333, 0.5628796296296296, 0), (0.8317508333333333, 0.49383583333333336, 0), (0.8323347916666666, 0.6290711111111111, 0), (0.9016960416666666, 0.2946300925925926, 0), (0.9016960416666666, 0.4287549074074074, 0), (0.9016960416666666, 0.49320444444444445, 0), (0.8980454166666667, 0.6290711111111111, 0), (0.89886796875, 0.6940672222222222, 0), (0.8980454166666667, 0.8276454629629629, 0), (0.7095630208333333, 0.4529924074074074, 2), (0.9942727083333334, 0.48323648148148146, 2)], 'num_visible_keypoints': 18}]",1,18.0,False,original
field_dataset/train/images/08fd33_3_10_png.rf.c22a71bd662c769938fbd12a23a05f25.jpg,field_dataset/train/labels/08fd33_3_10_png.rf.c22a71bd662c769938fbd12a23a05f25.txt,08fd33_3_10_png.rf.c22a71bd662c769938fbd12a23a05f25.jpg,field_dataset/train,"[{'class_id': 0, 'class_name': 'pitch', 'x_center': 0.5, 'y_center': 0.5496889814814815, 'width': 1.0, 'height': 0.6035300925925926, 'keypoints': [(0.02380953125, 0.09259259259259259, 0), (0.02380953125, 0.2962962962962963, 0), (0.02380953125, 0.39682537037037036, 0), (0.02380953125, 0.6031746296296296, 0), (0.019841249999999998, 0.7010582407407407, 0), (0.019841249999999998, 0.9021163888888889, 0), (0.07235921875, 0.3284722222222222, 0), (0.08994708333333333, 0.6031746296296296, 0), (0.18783067708333334, 0.5, 0), (0.070910625, 0.320855, 2), (0.011197916666666667, 0.3821687037037037, 2), (0.29894182291666666, 0.6031746296296296, 0), (0.29894182291666666, 0.7037037037037037, 0), (0.523429375, 0.27097074074074073, 2), (0.5269612499999999, 0.36985675925925926, 2), (0.532405625, 0.4950448148148148, 2), (0.547839375, 0.8094907407407408, 2), (0.9839640104166667, 0.3200665740740741, 2), (0.70634921875, 0.4021163888888889, 0), (0.7043213020833333, 0.6024377777777777, 0), (0.70634921875, 0.7063491666666666, 0), (0.7989418229166667, 0.5026454629629629, 0), (0.9047619270833334, 0.39682537037037036, 0), (0.9047619270833334, 0.6031746296296296, 0), (0.98015875, 0.09523805555555556, 0), (0.98015875, 0.29894175925925925, 0), (0.9816284375, 0.3961661111111111, 0), (0.9754191145833333, 0.6051360185185186, 0), (0.98015875, 0.7010582407407407, 0), (0.9737101041666667, 0.9044053703703704, 0), (0.38432208333333334, 0.43136574074074074, 2), (0.6751505729166667, 0.4275100925925926, 2)], 'num_visible_keypoints': 9}]",1,9.0,False,original
field_dataset/train/images/08fd33_3_9_png.rf.7edd795423debef42dd03a45c9817fa7.jpg,field_dataset/train/labels/08fd33_3_9_png.rf.7edd795423debef42dd03a45c9817fa7.txt,08fd33_3_9_png.rf.7edd795423debef42dd03a45c9817fa7.jpg,field_dataset/train,"[{'class_id': 0, 'class_name': 'pitch', 'x_center': 0.5, 'y_center': 0.5562752777777777, 'width': 1.0, 'height': 0.6185691666666667, 'keypoints': [(0.040690104166666664, 0.2644313888888889, 2), (0.02380953125, 0.2962962962962963, 0), (0.02380953125, 0.39682537037037036, 0), (0.02380953125, 0.6031746296296296, 0), (0.019181302083333334, 0.6992187962962962, 0), (0.019841249999999998, 0.9021163888888889, 0), (0.10162354166666666, 0.39978296296296295, 0), (0.096085625, 0.6006293518518518, 0), (0.18783067708333334, 0.5, 0), (0.16564942708333333, 0.31645685185185185, 2), (0.10948895833333333, 0.3717303703703704, 2), (0.014298489583333332, 0.4640697222222222, 2), (0.29894182291666666, 0.7037037037037037, 0), (0.6090657812500001, 0.27583185185185183, 2), (0.6123616666666667, 0.3742332407407407, 2), (0.6172078645833333, 0.499956574074074, 2), (0.6291463020833333, 0.8178024074074074, 2), (0.7037036979166668, 0.3015873148148148, 0), (0.70634921875, 0.4021163888888889, 0), (0.7037036979166668, 0.6005290740740741, 0), (0.7085164583333333, 0.7057653703703703, 0), (0.7989418229166667, 0.5026454629629629, 0), (0.9047619270833334, 0.39682537037037036, 0), (0.9047619270833334, 0.6031746296296296, 0), (0.98015875, 0.09523805555555556, 0), (0.98015875, 0.29894175925925925, 0), (0.98015875, 0.39682537037037036, 0), (0.9761904687499999, 0.6031746296296296, 0), (0.98015875, 0.7010582407407407, 0), (0.9761904687499999, 0.9047619444444445, 0), (0.4688272916666667, 0.4291160185185185, 2), (0.7636230729166668, 0.4375362037037037, 2)], 'num_visible_keypoints': 10}]",1,10.0,False,original
field_dataset/train/images/08fd33_4_10_png.rf.701c8a5a1236239928ce1447e2a080f7.jpg,field_dataset/train/labels/08fd33_4_10_png.rf.701c8a5a1236239928ce1447e2a080f7.txt,08fd33_4_10_png.rf.701c8a5a1236239928ce1447e2a080f7.jpg,field_dataset/train,"[{'class_id': 0, 'class_name': 'pitch', 'x_center': 0.5, 'y_center': 0.5754947222222222, 'width': 1.0, 'height': 0.7288855555555556, 'keypoints': [(0.02380953125, 0.2785413888888889, 0), (0.02380953125, 0.42701805555555555, 0), (0.02380953125, 0.5002923148148148, 0), (0.02380953125, 0.6506972222222223, 0), (0.019841249999999998, 0.7220431481481482, 0), (0.019841249999999998, 0.8685915740740741, 0), (0.08994708333333333, 0.5022205555555556, 0), (0.08994708333333333, 0.6506972222222223, 0), (0.18783067708333334, 0.5754947222222222, 0), (0.29365078125, 0.42894638888888886, 0), (0.29629630208333335, 0.5022205555555556, 0), (0.29905640625, 0.6490935185185185, 0), (0.29894182291666666, 0.7239714814814815, 0), (0.25013583333333334, 0.2518178703703704, 2), (0.25932953124999997, 0.37053703703703705, 2), (0.26924421875, 0.5137733333333333, 2), (0.29763833333333334, 0.8879330555555556, 2), (0.7623309375, 0.2804340740740741, 2), (0.8349496354166667, 0.34441537037037034, 2), (0.9487235416666666, 0.44194675925925925, 2), (0.70634921875, 0.7258997222222223, 0), (0.97502015625, 0.3816610185185185, 2), (0.9853744791666668, 0.323850462962963, 2), (0.9047619270833334, 0.6506972222222223, 0), (0.8904685416666667, 0.2177889814814815, 2), (0.9764709375, 0.2676807407407407, 2), (0.98015875, 0.5002923148148148, 0), (0.9761904687499999, 0.6506972222222223, 0), (0.9761904687499999, 0.7220431481481482, 0), (0.9767297395833333, 0.8734231481481481, 0), (0.08326067708333333, 0.4501303703703704, 2), (0.4327949479166667, 0.415117037037037, 2)], 'num_visible_keypoints': 13}]",1,13.0,False,original
field_dataset/train/images/08fd33_4_12_png.rf.29cdcbfcfd860f84c6975272051c829a.jpg,field_dataset/train/labels/08fd33_4_12_png.rf.29cdcbfcfd860f84c6975272051c829a.txt,08fd33_4_12_png.rf.29cdcbfcfd860f84c6975272051c829a.jpg,field_dataset/train,"[{'class_id': 0, 'class_name': 'pitch', 'x_center': 0.5, 'y_center': 0.5679253703703704, 'width': 1.0, 'height': 0.6153067592592593, 'keypoints': [(0.02380953125, 0.09259259259259259, 0), (0.02380953125, 0.2962962962962963, 0), (0.025166822916666668, 0.39295425925925925, 0), (0.023974635416666668, 0.602828425925926, 0), (0.019767239583333332, 0.694509537037037, 0), (0.022200520833333334, 0.8999421296296296, 0), (0.08994708333333333, 0.3994709259259259, 0), (0.09311932291666666, 0.5996672222222221, 0), (0.18783067708333334, 0.5, 0), (0.29300942708333333, 0.3019313888888889, 0), (0.29629630208333335, 0.3994709259259259, 0), (0.29894182291666666, 0.6031746296296296, 0), (0.30055338541666665, 0.705664074074074, 0), (0.07589697916666666, 0.32336629629629626, 2), (0.08580229166666667, 0.41761805555555553, 2), (0.09857098958333334, 0.533265462962963, 2), (0.12918703125, 0.829593425925926, 2), (0.47921, 0.32337657407407405, 2), (0.5328031249999999, 0.36735064814814816, 2), (0.6138553125, 0.43258101851851855, 2), (0.7115435416666667, 0.5141602777777777, 2), (0.6321704166666666, 0.3889267592592593, 2), (0.6371399479166667, 0.34764537037037035, 2), (0.7544044791666666, 0.4239286111111111, 2), (0.5705127083333333, 0.2727825, 2), (0.6274504166666667, 0.30692111111111114, 2), (0.6872336458333332, 0.34164092592592593, 2), (0.8128510416666667, 0.41524175925925927, 2), (0.9136014583333334, 0.47413407407407404, 2), (0.9761904687499999, 0.9047619444444445, 0), (0.40211640625, 0.5, 0), (0.23036234375, 0.44327962962962963, 2)], 'num_visible_keypoints': 17}]",1,17.0,False,original
field_dataset/train/images/08fd33_4_13_png.rf.3497eab8a6eec632ca6502da41e07225.jpg,field_dataset/train/labels/08fd33_4_13_png.rf.3497eab8a6eec632ca6502da41e07225.txt,08fd33_4_13_png.rf.3497eab8a6eec632ca6502da41e07225.jpg,field_dataset/train,"[{'class_id': 0, 'class_name': 'pitch', 'x_center': 0.5, 'y_center': 0.5704806481481481, 'width': 1.0, 'height': 0.6094799074074074, 'keypoints': [(0.02380953125, 0.32217407407407406, 0), (0.02380953125, 0.4463274074074074, 0), (0.02380953125, 0.5075978703703703, 0), (0.02380953125, 0.6333635185185186, 0), (0.019841249999999998, 0.693021574074074, 0), (0.019841249999999998, 0.8155625925925926, 0), (0.08994708333333333, 0.5092101851851852, 0), (0.08994708333333333, 0.6333635185185186, 0), (0.18783067708333334, 0.5704806481481481, 0), (0.29365078125, 0.4479397222222222, 0), (0.29629630208333335, 0.5092101851851852, 0), (0.29894182291666666, 0.6333635185185186, 0), (0.29894182291666666, 0.6946339814814815, 0), (0.111615, 0.3206923148148148, 2), (0.12140708333333333, 0.4132631481481482, 2), (0.13281046875, 0.5271267592592593, 2), (0.16252036458333335, 0.8221173148148149, 2), (0.5124694791666667, 0.3238678703703704, 2), (0.5659993750000001, 0.3693793518518519, 2), (0.6469930208333333, 0.43587240740740746, 2), (0.745009375, 0.5174298148148149, 2), (0.664453125, 0.3893626851851852, 2), (0.6703470833333333, 0.348654537037037, 2), (0.787890625, 0.42694953703703703, 2), (0.6023884895833334, 0.27345555555555556, 2), (0.6610473437500001, 0.3071036111111111, 2), (0.72109375, 0.34298685185185185, 2), (0.8458658854166666, 0.4183340740740741, 2), (0.95000609375, 0.47941259259259256, 2), (0.9761904687499999, 0.8171749074074074, 0), (0.40211640625, 0.5704806481481481, 0), (0.2646219791666667, 0.4448603703703704, 2)], 'num_visible_keypoints': 17}]",1,17.0,False,original
field_dataset/train/images/08fd33_4_14_png.rf.f6976f52efcb714c0398c89fba435c65.jpg,field_dataset/train/labels/08fd33_4_14_png.rf.f6976f52efcb714c0398c89fba435c65.txt,08fd33_4_14_png.rf.f6976f52efcb714c0398c89fba435c65.jpg,field_dataset/train,"[{'class_id': 0, 'class_name': 'pitch', 'x_center': 0.5, 'y_center': 0.5669582407407407, 'width': 1.0, 'height': 0.6016251851851852, 'keypoints': [(0.02380953125, 0.3218516666666667, 0), (0.02380953125, 0.4444049074074074, 0), (0.02380953125, 0.5048857407407408, 0), (0.02380953125, 0.6290306481481481, 0), (0.019841249999999998, 0.6879199074074074, 0), (0.019841249999999998, 0.808881574074074, 0), (0.08994708333333333, 0.5064773148148148, 0), (0.08994708333333333, 0.6290306481481481, 0), (0.18783067708333334, 0.5669582407407407, 0), (0.29365078125, 0.44599648148148147, 0), (0.29655625, 0.5078253703703705, 0), (0.29894182291666666, 0.6290306481481481, 0), (0.29894182291666666, 0.6895114814814816, 0), (0.16341822916666665, 0.31563574074074074, 2), (0.17288, 0.407675, 2), (0.1831878125, 0.520657962962963, 2), (0.2105978125, 0.8118153703703703, 2), (0.55958703125, 0.3234841666666667, 2), (0.6130821875, 0.36914564814814815, 2), (0.6944994791666667, 0.43909314814814815, 2), (0.7927491666666667, 0.5215591666666667, 2), (0.7126671354166666, 0.3934334259259259, 2), (0.7185765104166666, 0.35101750000000004, 2), (0.8390472916666667, 0.4323287962962963, 2), (0.6510980208333332, 0.27548509259259263, 2), (0.7111136458333333, 0.3107012037037037, 2), (0.7691363020833334, 0.3461782407407407, 2), (0.8981670833333334, 0.4241664814814815, 2), (0.9761904687499999, 0.6879199074074074, 0), (0.97731078125, 0.8110506481481482, 0), (0.03141411458333333, 0.47873935185185185, 2), (0.31115135416666667, 0.4381212962962963, 2)], 'num_visible_keypoints': 17}]",1,17.0,False,original
field_dataset/train/images/08fd33_4_15_png.rf.f53caa04ba705df550e36e5153d47d31.jpg,field_dataset/train/labels/08fd33_4_15_png.rf.f53caa04ba705df550e36e5153d47d31.txt,08fd33_4_15_png.rf.f53caa04ba705df550e36e5153d47d31.jpg,field_dataset/train,"[{'class_id': 0, 'class_name': 'pitch', 'x_center': 0.5, 'y_center': 0.5613667592592593, 'width': 1.0, 'height': 0.5781791666666667, 'keypoints': [(0.02380953125, 0.3258122222222222, 0), (0.02380953125, 0.4435895370370371, 0), (0.02380953125, 0.5017133333333333, 0), (0.02380953125, 0.6210200925925926, 0), (0.019841249999999998, 0.6776143518518518, 0), (0.019841249999999998, 0.7938620370370371, 0), (0.08994708333333333, 0.5032428703703704, 0), (0.08994708333333333, 0.6210200925925926, 0), (0.18783067708333334, 0.5613667592592593, 0), (0.29365078125, 0.44511907407407403, 0), (0.29629630208333335, 0.5032428703703704, 0), (0.29894182291666666, 0.6210200925925926, 0), (0.29894182291666666, 0.6791439814814815, 0), (0.25990697916666666, 0.3069312962962963, 2), (0.26692520833333333, 0.397755, 2), (0.27585651041666664, 0.5086988888888889, 2), (0.30013541666666665, 0.7963708333333334, 2), (0.6523146354166667, 0.3241262962962963, 2), (0.7051279687500001, 0.3718047222222222, 2), (0.7870138020833333, 0.44397111111111115, 2), (0.8904823958333333, 0.5339135185185185, 2), (0.8074391666666667, 0.40079944444444443, 2), (0.8138254166666666, 0.35578916666666666, 2), (0.9400141145833333, 0.44258731481481484, 2), (0.7459511979166666, 0.27663037037037036, 2), (0.8049600520833333, 0.3142228703703704, 2), (0.8674036458333333, 0.3524462037037037, 2), (1.0, 0.4346137962962963, 2), (0.9761904687499999, 0.6776143518518518, 0), (0.9761904687499999, 0.7953915740740741, 0), (0.13247921875, 0.46194092592592595, 2), (0.40241515625, 0.43202546296296296, 2)], 'num_visible_keypoints': 17}]",1,17.0,False,original
field_dataset/train/images/08fd33_4_1_png.rf.3dd50e9291e82ff9e51518121a156813.jpg,field_dataset/train/labels/08fd33_4_1_png.rf.3dd50e9291e82ff9e51518121a156813.txt,08fd33_4_1_png.rf.3dd50e9291e82ff9e51518121a156813.jpg,field_dataset/train,"[{'class_id': 0, 'class_name': 'pitch', 'x_center': 0.5, 'y_center': 0.5906091666666666, 'width': 1.0, 'height': 0.7682552777777778, 'keypoints': [(0.02380953125, 0.27761620370370366, 0), (0.02380953125, 0.4341126851851852, 0), (0.02380953125, 0.5113447222222222, 0), (0.02380953125, 0.6698736111111111, 0), (0.019841249999999998, 0.7450731481481482, 0), (0.019841249999999998, 0.8995372222222222, 0), (0.08994708333333333, 0.5133771296296297, 0), (0.08994708333333333, 0.6698736111111111, 0), (0.18783067708333334, 0.5906091666666666, 0), (0.29365078125, 0.4361450925925926, 0), (0.29504625, 0.5149045370370371, 0), (0.2975615104166666, 0.6654153703703704, 0), (0.29894182291666666, 0.7471055555555556, 0), (0.22336625000000002, 0.2526539814814815, 2), (0.23240468749999998, 0.37540212962962966, 2), (0.24421255208333334, 0.5301412037037038, 2), (0.27431609375000005, 0.9255728703703704, 2), (0.7632452604166667, 0.2819437962962963, 2), (0.8380905729166667, 0.34886675925925925, 2), (0.9582475, 0.45080203703703703, 2), (0.70634921875, 0.749137962962963, 0), (0.98680578125, 0.38680416666666667, 2), (0.99779109375, 0.32440138888888886, 2), (0.9047619270833334, 0.6698736111111111, 0), (0.8986963541666667, 0.21436185185185183, 2), (0.98696546875, 0.2670171296296296, 2), (0.98015875, 0.5113447222222222, 0), (0.977524375, 0.6734221296296296, 0), (0.9761904687499999, 0.7450731481481482, 0), (0.9761904687499999, 0.9015696296296296, 0), (0.04691703125, 0.46105824074074075, 2), (0.41664427083333333, 0.4313605555555555, 2)], 'num_visible_keypoints': 13}]",1,13.0,False,original
field_dataset/train/images/08fd33_4_2_png.rf.72d202b6a61aa96b21b1b9a88e11d6d9.jpg,field_dataset/train/labels/08fd33_4_2_png.rf.72d202b6a61aa96b21b1b9a88e11d6d9.txt,08fd33_4_2_png.rf.72d202b6a61aa96b21b1b9a88e11d6d9.jpg,field_dataset/train,"[{'class_id': 0, 'class_name': 'pitch', 'x_center': 0.5, 'y_center': 0.5817780555555555, 'width': 1.0, 'height': 0.7673900925925926, 'keypoints': [(0.021622708333333334, 0.2890262962962963, 0), (0.02380953125, 0.4411415740740741, 0), (0.02380953125, 0.5160460185185185, 0), (0.024768072916666665, 0.6716435185185186, 0), (0.020463072916666665, 0.7443214814814815, 0), (0.018481458333333332, 0.8922887962962963, 0), (0.08994708333333333, 0.5180172222222222, 0), (0.09123130208333333, 0.6698133333333334, 0), (0.18999838541666667, 0.5938657407407407, 0), (0.29545083333333333, 0.4419125925925926, 0), (0.29629630208333335, 0.5180172222222222, 0), (0.30348307291666665, 0.672772037037037, 0), (0.29894182291666666, 0.7447019444444445, 0), (0.29269671875000003, 0.23947564814814812, 2), (0.30125526041666667, 0.3639724074074074, 2), (0.31201947916666667, 0.5150846296296295, 2), (0.3387999479166667, 0.9088361111111111, 2), (0.83449609375, 0.2749665740740741, 2), (0.91167578125, 0.3437353703703704, 2), (0.7037036979166668, 0.6589230555555555, 0), (0.70634921875, 0.740128425925926, 0), (0.7989418229166667, 0.5838082407407407, 0), (0.9019326041666668, 0.5046179629629629, 0), (0.9047619270833334, 0.6609532407407408, 0), (0.9744091666666667, 0.20894805555555557, 2), (0.98015875, 0.427487962962963, 0), (0.9771939583333332, 0.5111100925925927, 0), (0.9761904687499999, 0.6609532407407408, 0), (0.9761904687499999, 0.7360681481481482, 0), (0.9790297395833334, 0.889369537037037, 0), (0.11937182291666668, 0.44091685185185187, 2), (0.4844675, 0.41555472222222223, 2)], 'num_visible_keypoints': 9}]",1,9.0,False,original
field_dataset/train/images/08fd33_4_8_png.rf.5315c4c66d9b2272fd9e820c8987b7f8.jpg,field_dataset/train/labels/08fd33_4_8_png.rf.5315c4c66d9b2272fd9e820c8987b7f8.txt,08fd33_4_8_png.rf.5315c4c66d9b2272fd9e820c8987b7f8.jpg,field_dataset/train,"[{'class_id': 0, 'class_name': 'pitch', 'x_center': 0.5, 'y_center': 0.5540292592592593, 'width': 1.0, 'height': 0.6080584259259258, 'keypoints': [(0.02380953125, 0.30630166666666664, 0), (0.02380953125, 0.430165462962963, 0), (0.02380953125, 0.4912930555555555, 0), (0.02380953125, 0.6167653703703704, 0), (0.019841249999999998, 0.6762843518518519, 0), (0.019841249999999998, 0.798539537037037, 0), (0.08994708333333333, 0.4929016666666667, 0), (0.08994708333333333, 0.6167653703703704, 0), (0.18783067708333334, 0.5540292592592593, 0), (0.00764703125, 0.33032925925925927, 2), (0.29629630208333335, 0.4929016666666667, 0), (0.29894182291666666, 0.6167653703703704, 0), (0.2989675, 0.6807168518518519, 0), (0.4771702604166667, 0.2750833333333333, 2), (0.48255869791666667, 0.37773962962962965, 2), (0.48918197916666667, 0.5040873148148148, 2), (0.5060336458333333, 0.8333758333333333, 2), (0.9434449479166667, 0.32039703703703704, 2), (0.70634921875, 0.4945102777777778, 0), (0.7037036979166668, 0.6151567592592592, 0), (0.70634921875, 0.6795015740740741, 0), (0.7989418229166667, 0.5556378703703704, 0), (0.9047619270833334, 0.4912930555555555, 0), (0.9047619270833334, 0.6167653703703704, 0), (0.98015875, 0.3079103703703704, 0), (0.98015875, 0.43177407407407403, 0), (0.98015875, 0.4912930555555555, 0), (0.9761904687499999, 0.6167653703703704, 0), (0.9761904687499999, 0.6762843518518519, 0), (0.9761904687499999, 0.8001481481481482, 0), (0.3346053125, 0.4379910185185185, 2), (0.63569921875, 0.42846157407407404, 2)], 'num_visible_keypoints': 8}]",1,8.0,False,original
field_dataset/train/images/08fd33_4_9_png.rf.605a5a659d54282dbc7fb46bc84060f1.jpg,field_dataset/train/labels/08fd33_4_9_png.rf.605a5a659d54282dbc7fb46bc84060f1.txt,08fd33_4_9_png.rf.605a5a659d54282dbc7fb46bc84060f1.jpg,field_dataset/train,"[{'class_id': 0, 'class_name': 'pitch', 'x_center': 0.5, 'y_center': 0.57179, 'width': 1.0, 'height': 0.7126699999999999, 'keypoints': [(0.02380953125, 0.28144296296296295, 0), (0.02380953125, 0.42661648148148146, 0), (0.02380953125, 0.49826055555555554, 0), (0.02380953125, 0.6453194444444444, 0), (0.019841249999999998, 0.7150781481481482, 0), (0.019841249999999998, 0.8583662962962963, 0), (0.08994708333333333, 0.5001459259259259, 0), (0.08994708333333333, 0.6453194444444444, 0), (0.18783067708333334, 0.57179, 0), (0.29365078125, 0.42850185185185186, 0), (0.29629630208333335, 0.5001459259259259, 0), (0.29894182291666666, 0.6453194444444444, 0), (0.29894182291666666, 0.7169635185185186, 0), (0.35982260416666667, 0.24734518518518517, 2), (0.36792604166666665, 0.3628327777777778, 2), (0.37774046875, 0.5082646296296296, 2), (0.4003479166666667, 0.8784902777777778, 2), (0.8777913541666666, 0.2866609259259259, 2), (0.9530720833333334, 0.3531973148148148, 2), (0.7037036979166668, 0.6434340740740742, 0), (0.70634921875, 0.7188488888888889, 0), (0.7989418229166667, 0.5736753703703703, 0), (0.9047619270833334, 0.49826055555555554, 0), (0.9047619270833334, 0.6453194444444444, 0), (0.98015875, 0.28332833333333335, 0), (0.98015875, 0.42850185185185186, 0), (0.98015875, 0.49826055555555554, 0), (0.9761904687499999, 0.6453194444444444, 0), (0.9819132291666667, 0.7160373148148148, 0), (0.9761904687499999, 0.8602516666666667, 0), (0.19895833333333332, 0.4436559259259259, 2), (0.5426106770833333, 0.4191912962962963, 2)], 'num_visible_keypoints': 8}]",1,8.0,False,original
field_dataset/train/images/08fd33_6_2_png.rf.9f85dff39fb281bac07c8de5f58c40c5.jpg,field_dataset/train/labels/08fd33_6_2_png.rf.9f85dff39fb281bac07c8de5f58c40c5.txt,08fd33_6_2_png.rf.9f85dff39fb281bac07c8de5f58c40c5.jpg,field_dataset/train,"[{'class_id': 0, 'class_name': 'pitch', 'x_center': 0.5, 'y_center': 0.537294074074074, 'width': 1.0, 'height': 0.7029557407407407, 'keypoints': [(0.02380953125, 0.2509047222222222, 0), (0.02380953125, 0.39409935185185185, 0), (0.02380953125, 0.46476694444444444, 0), (0.02380953125, 0.6098212962962962, 0), (0.019841249999999998, 0.678629074074074, 0), (0.019841249999999998, 0.8199641666666666, 0), (0.08994708333333333, 0.4666265740740741, 0), (0.08994708333333333, 0.6098212962962962, 0), (0.18783067708333334, 0.537294074074074, 0), (0.29365078125, 0.3959590740740741, 0), (0.29629630208333335, 0.4666265740740741, 0), (0.29894182291666666, 0.6098212962962962, 0), (0.29894182291666666, 0.6804887962962963, 0), (0.43770171874999997, 0.21503407407407407, 2), (0.44558197916666664, 0.33102527777777774, 2), (0.4537133333333333, 0.4779768518518519, 2), (0.4756199479166667, 0.8503037962962963, 2), (0.96955921875, 0.25659296296296297, 2), (0.70634921875, 0.4684862037037037, 0), (0.7037036979166668, 0.607961574074074, 0), (0.70634921875, 0.6823484259259259, 0), (0.7989418229166667, 0.5391537962962963, 0), (0.9047619270833334, 0.46476694444444444, 0), (0.9047619270833334, 0.6098212962962962, 0), (0.98015875, 0.25276435185185187, 0), (0.98015875, 0.3959590740740741, 0), (0.98015875, 0.46476694444444444, 0), (0.9761904687499999, 0.6098212962962962, 0), (0.9761904687499999, 0.678629074074074, 0), (0.9761904687499999, 0.8218237962962963, 0), (0.27597494791666666, 0.4050816666666667, 2), (0.6208400520833333, 0.39405351851851855, 2)], 'num_visible_keypoints': 7}]",1,7.0,False,original
field_dataset/train/images/08fd33_6_4_png.rf.bb31058730ae0446d7f43398ab920b12.jpg,field_dataset/train/labels/08fd33_6_4_png.rf.bb31058730ae0446d7f43398ab920b12.txt,08fd33_6_4_png.rf.bb31058730ae0446d7f43398ab920b12.jpg,field_dataset/train,"[{'class_id': 0, 'class_name': 'pitch', 'x_center': 0.5, 'y_center': 0.5349524074074075, 'width': 1.0, 'height': 0.6804306481481481, 'keypoints': [(0.02380953125, 0.25773990740740743, 0), (0.02380953125, 0.3963461111111111, 0), (0.02380953125, 0.46474925925925925, 0), (0.02380953125, 0.6051555555555556, 0), (0.019841249999999998, 0.6717585185185185, 0), (0.019841249999999998, 0.8085647222222222, 0), (0.08994708333333333, 0.4665493518518518, 0), (0.08994708333333333, 0.6051555555555556, 0), (0.18783067708333334, 0.5349524074074075, 0), (0.29365078125, 0.39814620370370374, 0), (0.29629630208333335, 0.4665493518518518, 0), (0.29894182291666666, 0.6051555555555556, 0), (0.29894182291666666, 0.6735586111111111, 0), (0.49819484375, 0.2124762962962963, 2), (0.5038230208333333, 0.32993342592592595, 2), (0.5118815104166666, 0.47505, 2), (0.5311113020833333, 0.8499414814814814, 2), (0.7035078645833334, 0.4017091666666666, 0), (0.70634921875, 0.46834935185185184, 0), (0.7037036979166668, 0.603355462962963, 0), (0.70634921875, 0.6753587037037037, 0), (0.7989418229166667, 0.5367525, 0), (0.9047619270833334, 0.46474925925925925, 0), (0.9047619270833334, 0.6051555555555556, 0), (0.98015875, 0.25954, 0), (0.98015875, 0.39814620370370374, 0), (0.98015875, 0.46474925925925925, 0), (0.9761904687499999, 0.6051555555555556, 0), (0.98015875, 0.6717585185185185, 0), (0.9764903645833333, 0.8074987962962963, 0), (0.33565453125, 0.40080490740740743, 2), (0.6799686458333334, 0.3936336111111111, 2)], 'num_visible_keypoints': 6}]",1,6.0,False,original
